Код;Наименование;Иерархия;Артикул;Количество;Цена;Бренд;ИмяФайлаИзображения;Новинка;HAPPY_МОЛЛОстаток;ГлобусОстаток;ЛазурныйОстаток;ОранжевыйОстаток;ПассажОстаток;ТауОстаток;10 летняя батарея;Bluetooth;Барометр\альтиметр;Браслет;Будильник;Включение,отключение звука кнопок;Водозащита;Грязеустойчивость;Дополнительно;Индикатор приливов и отливов;Индикатор уровня заряда аккумулятора;Компас;Материал корпуса;Мелодия;Мировое время;Отображение данных о Луне;Пол;Прием радиосигнала точного времени;Размер корпуса;Резерв хода;Сверх яркая подсветка;Связь со смартфоном;Скидка;Солнечная батарея;Стекло;Страна бренда;Страна производитель;Таймер;Таймер рыбалки;Термометр;Тип механизма;Ударопрочность;Устойчивость к воздействию магнитного поля;Форма корпуса;Функция поиска телефона;Функция секундомера;Хит продаж;Ход стрелки;Хронограф;Циферблат;Шагомер;ЦенаСоСкидкой;
00054656090;MTP-1221A-7B Casio;ЧАСЫ/Наручные/Casio (Япония);MTP1221A-7B;1;4450;Casio (Япония);MTP-1221A-7B.jpg;0;0;1;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;4450;
Ц0000014358;MTS-100D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-100D-1A;2;9990;Casio (Япония);MTS-100D-1A.jpg;0;1;1;0;0;0;0;;;;Стальной;;;WR 50m;;10 летняя батарейка;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000017421;MTS-100D-2A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-100D-2A;1;9890;Casio (Япония);MTS-100D-2A.jpg;0;0;0;1;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;41;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9890;
Ц0000015661;MTS-100D-7A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-100D-7A;5;9990;Casio (Япония);MTS-100D-7A.jpg;0;1;1;1;0;1;1;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000019851;MTS-100L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-100L-1A;5;9990;Casio (Япония);MTS-100L-1A.jpg;0;1;1;1;0;1;1;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;42;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000016756;MTS-100L-7A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-100L-7A;4;9990;Casio (Япония);MTS-100L-7A.jpg;0;1;0;1;0;1;1;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000019201;MTS-110D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-110D-1A;3;9990;Casio (Япония);MTS-110D-1A.jpg;0;1;0;1;0;1;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;39;;;;;;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000021037;MTS-110D-2A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-110D-2A;2;9990;Casio (Япония);;1;0;1;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9990;
Ц0000018859;MTS-110L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MTS-110L-1A;3;9990;Casio (Япония);MTS-110L-1A .jpg;0;1;0;0;0;1;1;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;46;;;;;;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;9990;
Ц0000021110;MW-240-1B Casio;ЧАСЫ/Наручные/Casio (Япония);MW-240-1B;2;1690;Casio (Япония);;1;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1690;
Ц0000021031;MW-240-1E Casio;ЧАСЫ/Наручные/Casio (Япония);MW-240-1E;2;1690;Casio (Япония);;1;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1690;
Ц0000021029;MW-240-2B Casio;ЧАСЫ/Наручные/Casio (Япония);MW-240-2B;2;1690;Casio (Япония);;1;0;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1690;
Ц0000021030;MW-240-3B Casio;ЧАСЫ/Наручные/Casio (Япония);MW-240-3B;2;1690;Casio (Япония);;1;1;0;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1690;
Ц0000021032;MW-240-4B Casio;ЧАСЫ/Наручные/Casio (Япония);MW-240-4B;1;1690;Casio (Япония);;1;0;0;0;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1690;
Д0000001182;MW-600F-1А Casio;ЧАСЫ/Наручные/Casio (Япония);MW-600F-1А;2;2990;Casio (Япония);MW-600F-1A.jpg;0;1;0;1;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2990;
00054665297;MW-600F-2А Casio;ЧАСЫ/Наручные/Casio (Япония);MW-600F-2А;1;2990;Casio (Япония);MW-600F-2А.jpg;0;0;0;0;0;1;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2990;
00054665298;MW-600F-7А Casio;ЧАСЫ/Наручные/Casio (Япония);MW-600F-7А;1;2990;Casio (Япония);MW-600F-7А.jpg;0;0;0;0;0;1;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;2990;
Ц0000021033;MW-610H-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MW-610H-1A;3;3890;Casio (Япония);;1;1;1;0;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3890;
Ц0000021034;MW-610H-2A Casio;ЧАСЫ/Наручные/Casio (Япония);MW-610H-2A;2;3890;Casio (Япония);;1;0;0;1;0;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3890;
Ц0000016757;MWA-100H-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MWA-100H-1A;2;5790;Casio (Япония);MWA-100H-1A .jpg;0;0;0;1;0;0;1;;;;Пластиковый;;;WR 100m;;;;;;Пластик, сталь;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5790;
Ц0000020354;MWA-100H-1A2 Casio;ЧАСЫ/Наручные/Casio (Япония);MWA-100H-1A2;4;5790;Casio (Япония);;0;1;1;0;0;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5790;
Ц0000016758;MWA-100H-2A Casio;ЧАСЫ/Наручные/Casio (Япония);MWA-100H-2A;4;5790;Casio (Япония);MWA-100H-2A.jpg;0;0;1;1;0;1;1;;;;Пластиковый;;;WR 100m;;;;;;Пластик, сталь;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;5790;
Ц0000016759;MWA-100HD-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MWA-100HD-1A;4;6590;Casio (Япония);MWA-100HD-1A.jpg;0;1;1;1;0;0;1;;;;Стальной;;;WR 100m;;;;;;Пластик, сталь;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;6590;
Ц0000021216;MWA-100HD-2A Casio;ЧАСЫ/Наручные/Casio (Япония);MWA-100HD-2A;1;7390;Casio (Япония);MWA-100HD-2A.jpg;1;0;0;0;0;0;1;;;;Стальной;;;WR 100m;;;;;;Пластик, сталь;;;;Мужские;;51;;;;;;Органическое;Япония;;;;;Кварцевый;есть;;Круг;;;;;;Стрелочный;;7390;
Ц0000014448;MWC-100H-7A Casio;ЧАСЫ/Наручные/Casio (Япония);MWC-100H-7A;1;3790;Casio (Япония);MWC-100H-7A.jpg;0;0;0;1;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3790;
Ц0000012080;MWC-100H-9A Casio;ЧАСЫ/Наручные/Casio (Япония);MWC-100H-9A;1;3790;Casio (Япония);MWC-100H-9A.jpg;0;0;1;0;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;3790;
Ц0000020004;MWD-100H-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MWD-100H-1A;2;5790;Casio (Япония);MWD-100H-1A.jpg;0;1;0;1;0;0;0;;;;Полиуретановый;есть;есть;WR 100m;есть;;;;;Пластик, сталь;;есть;;Мужские;;51;;есть;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;есть;;;есть;Цифровой;;5790;
Ц0000020005;MWD-100H-2A Casio;ЧАСЫ/Наручные/Casio (Япония);MWD-100H-2A;1;5790;Casio (Япония);MWD-100H-2A.jpg;0;0;0;0;0;1;0;;;;Полиуретановый;есть;;WR 100m;есть;;;;;Пластик, сталь;;;;Мужские;;51;;;;;;Минеральное;Япония;Япония;есть;;;Кварцевый;;;Круг;;есть;;;есть;Цифровой;;5790;
Ц0000018395;MWD-100HD-1A Casio;ЧАСЫ/Наручные/Casio (Япония);MWD-100HD-1A;5;6990;Casio (Япония);MWD-100HD-1A Casio.jpg;0;1;1;1;0;1;1;;;;Стальной;есть;;WR 100m;;;;;;Нержавеющая сталь ;;;;Мужские;;Стандартный;;;;;;;Япония;;;;;Кварцевый;;;Необычный;;есть;;;есть;Цифровой;;6990;
СТ000000252;PRG-240-1E Casio;ЧАСЫ/Наручные/Casio (Япония);PRG-240-1E;0;24590;Casio (Япония);PRG-240-1E.jpg;0;0;0;0;0;0;0;;;есть;Пластиковый;есть;есть;WR 100m;;Солнечная батарея;;есть;есть;Пластик;;есть;;Мужские;;57;;;;;;Минеральное;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;;Цифровой;;24590;
Ц0000017839;PRG-240-3E Casio;ЧАСЫ/Наручные/Casio (Япония);PRG-240-3E;1;24590;Casio (Япония);PRG-240-3E .jpg;0;0;0;0;0;1;0;;;есть;Пластиковый;есть;есть;WR 100m;;Солнечная батарея;;есть;есть;Пластик;;есть;;Мужские;;51;;;;;;Минеральное;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;есть;Цифровой;;24590;
Ц0000004484;PRG-250B-3D Casio;ЧАСЫ/Наручные/Casio (Япония);PRG-250B-3;0;17390;Casio (Япония);PRG-250B-3D.jpg;0;0;0;0;0;0;0;;;есть;Текстильный на кожаной основе;есть;есть;WR 200m;;;есть;есть;;Пластик;;;есть;Мужские;;57;;;;;;Минеральное;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;;Цифровой;;17390;
СТ000007625;PRG-270-1A Casio;ЧАСЫ/Наручные/Casio (Япония);PRG-270-1A;0;17990;Casio (Япония);PRG-270-1A.jpg;0;0;0;0;0;0;0;;;есть;Пластиковый;есть;есть;WR 100m;;Солнечная батарея;;есть;есть;Пластик;;;;Мужские;;55;;;;;;Минеральное;Япония;;;;есть;Кварцевый;;;Круг;;есть;;;есть;Цифровой;;17990;
Ц0000002986;PRG-270-1E Casio;ЧАСЫ/Наручные/Casio (Япония);PRG-270-1E;0;25290;Casio (Япония);PRG-270-1E.jpg;0;0;0;0;0;0;0;;;есть;Пластиковый;есть;есть;WR 100m;;;;;;Пластик;;есть;;Мужские;;54;;;;;;Минеральное;Япония;;есть;;есть;Кварцевый;;;Круг;;;;;;Цифровой;;25290;
Ц0000004485;PRG-270-6A Casio;ЧАСЫ/Наручные/Casio (Япония);PRG-270-6A;1;17590;Casio (Япония);PRG-270-6A.jpg;0;0;0;0;0;0;1;;;есть;Пластиковый;есть;есть;WR 100m;;;;;;Пластик;;есть;;Мужские;;54;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Цифровой;;17590;
Ц0000004486;PRG-280-2E Casio;ЧАСЫ/Наручные/Casio (Япония);PRG-280-2E;1;16990;Casio (Япония);5894_buyuk_zoom.jpg;0;0;0;0;0;0;1;;;;Пластиковый;есть;есть;WR 200m;;;;;есть;Пластик, сталь;;есть;;Мужские;;57;;есть;;;;Минеральное;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;;Комбинированный;;16990;
Ц0000015758;PRT-B50-1E Casio;ЧАСЫ/Наручные/Casio (Япония);PRT-B50-1E;2;26990;Casio (Япония);PRT-B50-1E.jpg;0;0;0;1;0;1;0;;Есть;есть;Пластиковый;есть;есть;WR 100m;;;;есть;есть;Пластик;;есть;;Мужские;есть;51;;есть;есть;;;Минеральное;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;есть;26990;
Ц0000020355;PRT-B50T-7E Casio;ЧАСЫ/Наручные/Casio (Япония);PRT-B50T-7E;2;34990;Casio (Япония);PRT-B50T-7E.jpg;0;0;0;1;0;0;1;;;;Титановый;есть;;WR 100m;есть;;;;есть;Пластик;;;;Мужские;;51;;есть;;;;Минеральное;Япония;Япония;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;34990;
Ц0000000968;PRW-2500-1E Casio;ЧАСЫ/Наручные/Casio (Япония);PRW-2500-1E;0;20490;Casio (Япония);PRW-2500-1E.jpg;0;0;0;0;0;0;0;;;есть;Пластиковый;есть;есть;WR 200m;;Солнечная батарея;есть;;есть;Алюминий, пластик;;есть;есть;Мужские;;56;;есть;;;;Минеральное;Япония;;есть;;есть;Кварцевый;;;Круг;;есть;;;есть;Цифровой;;20490;
Ц0000001363;SDB-100-1A Casio;ЧАСЫ/Наручные/Casio (Япония);SDB-100-1A;1;2500;Casio (Япония);SDB-100-1A.jpg;0;1;0;0;0;0;0;;;;Пластиковый;;;WR 50m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;;;;;Цифровой;;2500;
СТ000005078;SDB-100-4A Casio;ЧАСЫ/Наручные/Casio (Япония);SDB-100-4A;1;2900;Casio (Япония);SDB-100-4A.jpg;0;0;0;0;0;1;0;;;;Пластиковый;;;WR 50m;;;;;;Пластик;;;;Женские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Квадрат;;;;;;Цифровой;;2900;
00054660970;SGW-100-1V Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-100-1V;0;10190;Casio (Япония);SGW-100-1V.jpg;0;0;0;0;0;0;0;;;;Пластиковый;;;WR 200m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Цифровой;;10190;
Ц0000005784;SGW-100-2B Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-100-2B;2;13990;Casio (Япония);SGW-100-2B.jpg;0;0;0;0;0;1;1;;;;Пластиковый;;есть;WR 200m;;;;;есть;Пластик;;есть;;Мужские;;51;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;Цифровой;;13990;
Ц0000005717;SGW-1000-1A Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-1000-1A;1;14990;Casio (Япония);SGW-1000-1A.jpg;0;1;0;0;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Цифровой;;14990;
Ц0000005816;SGW-1000-2B Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-1000-2B;3;14990;Casio (Япония);SGW-1000-2B.jpg;0;0;1;1;0;0;1;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Цифровой;;14990;
Д0000000017;SGW-300H-1A Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-300H-1A;1;11990;Casio (Япония);SGW-300H-1A.jpg;0;0;1;0;0;0;0;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Цифровой;;11990;
Ц0000000343;SGW-400H-1B Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-400H-1B;3;11990;Casio (Япония);SGW-400H-1B.jpg;0;1;1;0;0;0;1;;;;Пластиковый;;;WR 100m;;;;;;Пластик;;;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Комбинированный;;11990;
Ц0000004941;SGW-400H-1B2 Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-400H-1B2;1;11990;Casio (Япония);SGW-400H-1B2.jpg;0;0;0;1;0;0;0;;;есть;Пластиковый;;есть;WR 100m;;;;;;Пластик;;есть;;Мужские;;50;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;есть;;;есть;Комбинированный;;11990;
Ц0000005785;SGW-450H-2B Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-450H-2B;2;11990;Casio (Япония);SGW-450H-2B.jpg;0;0;1;0;0;1;0;;;есть;Пластиковый;;;WR 100m;;;;;;Пластик;;есть;;Мужские;;50;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;есть;;;11990;
Ц0000005786;SGW-450HD-1B Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-450HD-1B;2;12990;Casio (Япония);SGW-450HD-1B.jpg;0;1;0;1;0;0;0;;;есть;Стальной;;;WR 100m;;;;;;Пластик;;есть;;Мужские;;Стандартный;;;;;;Минеральное;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;12990;
СТ000006097;SGW-500H-1B Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-500H-1B;1;11990;Casio (Япония);SGW_500H_1B_thumb.jpg;0;1;0;0;0;0;0;;;;Пластиковый;;есть;WR 100m;;;;;есть;Пластик;;есть;есть;Мужские;;Стандартный;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;11990;
СТ000006098;SGW-500H-2B Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-500H-2B;1;11990;Casio (Япония);SGW-500H-2B.jpg;0;0;0;0;0;0;1;;;;Пластиковый;есть;есть;WR 100m;;;;;есть;Пластик;;;есть;Мужские;;Стандартный;;;;;;Органическое;Япония;;есть;;;Кварцевый;;;Круг;;есть;;;;Комбинированный;;11990;
Ц0000009756;SGW-600H-2A Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-600H-2A;2;12990;Casio (Япония);SGW-600H-2A.jpg;0;0;0;1;0;0;1;;;;Пластиковый;;есть;WR 100m;;;;;есть;Алюминий, пластик;;есть;;Мужские;;50;;;;;;Органическое;Япония;;есть;;;Кварцевый;;есть;Круг;;есть;;;есть;Цифровой;;12990;
Ц0000015143;SGW-600H-9A Casio;ЧАСЫ/Наручные/Casio (Япония);SGW-600H-9A;1;12990;Casio (Япония);SGW-600H-9A.jpg;0;0;0;0;0;0;1;;;;Пластиковый;;;WR 100m;;;;;;Алюминий, пластик;;;;Мужские;;Стандартный;;;;;;Органическое;Япония;;;;;Кварцевый;;;Круг;;;;;;Цифровой;;12990;
Ц0000015853;SHE-3047PG-5A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3047PG-5A;2;19990;Casio (Япония);SHE-3047PG-5A.jpg;0;0;0;1;0;1;0;;;;Стальной с IP покрытием;;;WR 50m;;;;;;Сталь с IP покрытием;;;;Женские;;Стандартный;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;19990;
Ц0000020919;SHE-3516D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3516D-1A;0;14990;Casio (Япония);SHE-3516D-1A.jpg;1;0;0;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;35;;;;;;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14990;
Ц0000020920;SHE-3516D-4A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3516D-4A;1;14990;Casio (Япония);SHE-3516D-1A.jpg;1;0;0;0;0;0;1;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;35;;;;;;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;14990;
Ц0000020457;SHE-3516D-7A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3516D-7A;0;14990;Casio (Япония);SHE-3516D-7A.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;39;;;;;;Минеральное;Япония;Япония;;;;Кварцевый;;;Круг;;есть;;;;Стрелочный;;14990;
Ц0000020719;SHE-3517D-2A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3517D-2A;1;15990;Casio (Япония);SHE-3517D-2A.jpg;0;0;0;0;0;1;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;41;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;15990;
Ц0000020908;SHE-3517L-1A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3517L-1A;1;15990;Casio (Япония);SHE-3517L-1A.jpg;1;0;0;1;0;0;0;;;;Кожаный ремешок;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Женские;;35;;;;;;Сапфировое;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;15990;
Ц0000020720;SHE-3517SG-4A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3517SG-4A;1;16990;Casio (Япония);SHE-3517SG-4A.jpg;0;0;0;0;0;0;1;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;41;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;16990;
Ц0000020721;SHE-3800D-1A Casio;ЧАСЫ/Наручные/Casio (Япония);SHE-3800D-1A;0;12990;Casio (Япония);SHE-3800D-1A.jpg;0;0;0;0;0;0;0;;;;Стальной;;;WR 50m;;;;;;Нержавеющая сталь ;;;;Мужские;;33;;;;;;Минеральное;Япония;;;;;Кварцевый;;;Круг;;;;;;Стрелочный;;12990;
